id,path,label1,label2,len
ZTDWLTHX_JQHSONKF,./validate_two_voice/ZTDWLTHX_JQHSONKF.ogg,real,real,3633.0
ZXDSWARE_HTOOASAT,./validate_two_voice/ZXDSWARE_HTOOASAT.ogg,fake,real,3052.0
RNAYZUUQ_MYEBZHMD,./validate_two_voice/RNAYZUUQ_MYEBZHMD.ogg,fake,fake,1309.0
NZQPODNR_XVFCHHQZ,./validate_two_voice/NZQPODNR_XVFCHHQZ.ogg,fake,fake,1392.0
ARHNGCXU_DRYITMFC,./validate_two_voice/ARHNGCXU_DRYITMFC.ogg,fake,fake,1369.0
JSNFGIWZ_HOZNUOFV,./validate_two_voice/JSNFGIWZ_HOZNUOFV.ogg,fake,real,3152.0
YFKSGGZL_WHKTJGKH,./validate_two_voice/YFKSGGZL_WHKTJGKH.ogg,fake,fake,1447.0
ESSKBCJS_RXJXGQSA,./validate_two_voice/ESSKBCJS_RXJXGQSA.ogg,fake,real,1617.0
ILOZEFCI_DIIUDEUP,./validate_two_voice/ILOZEFCI_DIIUDEUP.ogg,real,fake,2146.0
AUORHAMK_YRJUUAZF,./validate_two_voice/AUORHAMK_YRJUUAZF.ogg,real,real,4339.0
BWQCDLYA_QNZPGHYX,./validate_two_voice/BWQCDLYA_QNZPGHYX.ogg,fake,real,2122.0
ZUSCJFZB_NFVUUSCP,./validate_two_voice/ZUSCJFZB_NFVUUSCP.ogg,fake,fake,1702.0
TFXDJKSS_XDVODMNM,./validate_two_voice/TFXDJKSS_XDVODMNM.ogg,real,real,7703.0
CHVBTYVO_CCIEXPQD,./validate_two_voice/CHVBTYVO_CCIEXPQD.ogg,fake,real,2366.0
VIWGPNXV_UEKBEKYI,./validate_two_voice/VIWGPNXV_UEKBEKYI.ogg,real,fake,2398.0
KYTLNLOV_KEQCZDUU,./validate_two_voice/KYTLNLOV_KEQCZDUU.ogg,real,real,2675.0
MAXDBRPD_QDIOETCZ,./validate_two_voice/MAXDBRPD_QDIOETCZ.ogg,real,real,8335.0
XXSBEUOI_HTNAVDHG,./validate_two_voice/XXSBEUOI_HTNAVDHG.ogg,fake,real,4587.0
WTSMFWJQ_AJVNKKQZ,./validate_two_voice/WTSMFWJQ_AJVNKKQZ.ogg,real,fake,3121.0
OOICYYYZ_ISNJTNJT,./validate_two_voice/OOICYYYZ_ISNJTNJT.ogg,fake,fake,2222.0
UEKBEKYI_LBROUDXS,./validate_two_voice/UEKBEKYI_LBROUDXS.ogg,fake,fake,3758.0
GIHIERKU_HQELLBIX,./validate_two_voice/GIHIERKU_HQELLBIX.ogg,real,fake,3142.0
JGSHKZTO_QWRDRJEH,./validate_two_voice/JGSHKZTO_QWRDRJEH.ogg,real,fake,3815.0
VECEWVQT_LRBTKOGW,./validate_two_voice/VECEWVQT_LRBTKOGW.ogg,real,real,7458.0
EOZCVDCS_VAWTPVKK,./validate_two_voice/EOZCVDCS_VAWTPVKK.ogg,fake,real,3825.0
BQYHWIGE_QCRKUGVL,./validate_two_voice/BQYHWIGE_QCRKUGVL.ogg,fake,real,6673.0
WEUMYECJ_FIJZSBCQ,./validate_two_voice/WEUMYECJ_FIJZSBCQ.ogg,fake,fake,1564.0
YQQARPXM_HMVUCQMP,./validate_two_voice/YQQARPXM_HMVUCQMP.ogg,real,real,3982.0
HZJHHHWC_WFKWTDNS,./validate_two_voice/HZJHHHWC_WFKWTDNS.ogg,real,real,4174.0
VUVTNEYL_FPEQVZLK,./validate_two_voice/VUVTNEYL_FPEQVZLK.ogg,fake,real,4495.0
EVOWKCVZ_GDZSNDSP,./validate_two_voice/EVOWKCVZ_GDZSNDSP.ogg,real,real,3368.0
CHPRYDGN_DVJJBWDC,./validate_two_voice/CHPRYDGN_DVJJBWDC.ogg,fake,real,6580.0
ADSDIJTR_LBHWNQCX,./validate_two_voice/ADSDIJTR_LBHWNQCX.ogg,fake,real,5384.0
LVSBIMYA_ADDVJJOY,./validate_two_voice/LVSBIMYA_ADDVJJOY.ogg,real,real,3136.0
UZGCTFFJ_KFMYMVBP,./validate_two_voice/UZGCTFFJ_KFMYMVBP.ogg,real,real,4749.0
CBPAZLAL_FQBSNQFB,./validate_two_voice/CBPAZLAL_FQBSNQFB.ogg,real,real,5172.0
BQOFSQZR_FUCTWLSH,./validate_two_voice/BQOFSQZR_FUCTWLSH.ogg,real,fake,2566.0
QYOOGRXS_TKSGEVRT,./validate_two_voice/QYOOGRXS_TKSGEVRT.ogg,real,fake,2152.0
ZFRTBWRG_CORYBEIT,./validate_two_voice/ZFRTBWRG_CORYBEIT.ogg,real,fake,4003.0
WUPNFWBK_MWXKUGEX,./validate_two_voice/WUPNFWBK_MWXKUGEX.ogg,fake,real,7711.0
NWMKJZTD_SANATORD,./validate_two_voice/NWMKJZTD_SANATORD.ogg,real,fake,6037.0
VGYUBBLM_SHKWFDUA,./validate_two_voice/VGYUBBLM_SHKWFDUA.ogg,fake,real,8874.0
NXOJUGZN_EYVQJVIY,./validate_two_voice/NXOJUGZN_EYVQJVIY.ogg,fake,real,8656.0
XWVUBJHE_JZYDMMPE,./validate_two_voice/XWVUBJHE_JZYDMMPE.ogg,real,real,4876.0
QWPDPWWS_ZTUWQHBT,./validate_two_voice/QWPDPWWS_ZTUWQHBT.ogg,fake,fake,2134.0
AMJDTIXD_MRHPZGJP,./validate_two_voice/AMJDTIXD_MRHPZGJP.ogg,real,fake,5375.0
XHCQQRFX_YVWWJIYF,./validate_two_voice/XHCQQRFX_YVWWJIYF.ogg,fake,real,6034.0
JTFMZAYO_MPLOVVTM,./validate_two_voice/JTFMZAYO_MPLOVVTM.ogg,fake,fake,1474.0
QKUSOIXV_SEEWIJYM,./validate_two_voice/QKUSOIXV_SEEWIJYM.ogg,real,real,7012.0
EYZNHMBO_ZXZRFAIM,./validate_two_voice/EYZNHMBO_ZXZRFAIM.ogg,real,fake,6354.0
DAXQAUIC_GQCJJOGB,./validate_two_voice/DAXQAUIC_GQCJJOGB.ogg,fake,fake,1926.0
ZGPNKBTN_XLFDQOHY,./validate_two_voice/ZGPNKBTN_XLFDQOHY.ogg,fake,fake,1929.0
PADEXZIN_ESARDJXZ,./validate_two_voice/PADEXZIN_ESARDJXZ.ogg,fake,fake,3220.0
UKAECRBG_TABSUZEF,./validate_two_voice/UKAECRBG_TABSUZEF.ogg,fake,fake,2574.0
CMWUWHXB_RCCHRWTR,./validate_two_voice/CMWUWHXB_RCCHRWTR.ogg,fake,real,7795.0
XWLENLSR_OQRJRCOH,./validate_two_voice/XWLENLSR_OQRJRCOH.ogg,fake,fake,1688.0
NOMUUBWM_NEIUMNMS,./validate_two_voice/NOMUUBWM_NEIUMNMS.ogg,real,real,3022.0
XDDQKMKM_ZNNGIWWD,./validate_two_voice/XDDQKMKM_ZNNGIWWD.ogg,fake,fake,2293.0
ECIDXDDJ_KAWXPJUG,./validate_two_voice/ECIDXDDJ_KAWXPJUG.ogg,fake,real,2301.0
AKXLTZMU_PDMZIJRQ,./validate_two_voice/AKXLTZMU_PDMZIJRQ.ogg,fake,fake,1572.0
KOVFBLWP_DKRRJKOJ,./validate_two_voice/KOVFBLWP_DKRRJKOJ.ogg,fake,real,2976.0
XTGUJOUM_MNREHAAR,./validate_two_voice/XTGUJOUM_MNREHAAR.ogg,real,fake,2550.0
HQMDTHDT_JKVUIAZO,./validate_two_voice/HQMDTHDT_JKVUIAZO.ogg,fake,real,2096.0
DCZEDKRV_SDVZNIIP,./validate_two_voice/DCZEDKRV_SDVZNIIP.ogg,fake,real,5096.0
ETFTCDYM_WSQADTZZ,./validate_two_voice/ETFTCDYM_WSQADTZZ.ogg,real,real,7648.0
HPTKQLSV_EZOEEPDU,./validate_two_voice/HPTKQLSV_EZOEEPDU.ogg,real,fake,6615.0
XUAWNRIP_JMMQTNSU,./validate_two_voice/XUAWNRIP_JMMQTNSU.ogg,fake,real,1951.0
ZRBULUHC_IFXBHWNF,./validate_two_voice/ZRBULUHC_IFXBHWNF.ogg,fake,fake,1842.0
RMEJJAJB_NGZGQKFV,./validate_two_voice/RMEJJAJB_NGZGQKFV.ogg,real,fake,4879.0
GDWCVQPK_ZMDIZHZZ,./validate_two_voice/GDWCVQPK_ZMDIZHZZ.ogg,real,real,5571.0
EGUQDZOA_RQKNMBQC,./validate_two_voice/EGUQDZOA_RQKNMBQC.ogg,fake,fake,1445.0
MSVCFBZX_NIWOXIXZ,./validate_two_voice/MSVCFBZX_NIWOXIXZ.ogg,real,fake,3999.0
UNEQWHRP_AFWUUVYE,./validate_two_voice/UNEQWHRP_AFWUUVYE.ogg,real,real,10694.0
NIWKKUKD_SSVVDAIR,./validate_two_voice/NIWKKUKD_SSVVDAIR.ogg,real,real,2025.0
MRRQIIAY_TKSGEVRT,./validate_two_voice/MRRQIIAY_TKSGEVRT.ogg,fake,fake,1313.0
AGCLFAQW_AYQWGHWI,./validate_two_voice/AGCLFAQW_AYQWGHWI.ogg,real,fake,3345.0
MKFRYIMY_QZQXGVXK,./validate_two_voice/MKFRYIMY_QZQXGVXK.ogg,fake,fake,1770.0
GKMMDEEU_TPTDWBLS,./validate_two_voice/GKMMDEEU_TPTDWBLS.ogg,real,real,8719.0
FLUFRAMW_TWQFBLUS,./validate_two_voice/FLUFRAMW_TWQFBLUS.ogg,fake,fake,1734.0
GFRFMQLN_AZYJKOCN,./validate_two_voice/GFRFMQLN_AZYJKOCN.ogg,real,fake,3146.0
KMOGDUOW_ATTLXRAF,./validate_two_voice/KMOGDUOW_ATTLXRAF.ogg,fake,real,7469.0
KHAVWKBO_NSGURHHO,./validate_two_voice/KHAVWKBO_NSGURHHO.ogg,fake,real,3553.0
IKDWYZKK_LRIBOXKS,./validate_two_voice/IKDWYZKK_LRIBOXKS.ogg,fake,fake,2005.0
TFZEJNSJ_RYFLTOUA,./validate_two_voice/TFZEJNSJ_RYFLTOUA.ogg,real,real,3709.0
RGTNSDDD_BTEWRGOU,./validate_two_voice/RGTNSDDD_BTEWRGOU.ogg,fake,fake,1529.0
RGCNOBOP_NHCHONEV,./validate_two_voice/RGCNOBOP_NHCHONEV.ogg,fake,fake,1858.0
TAAVNUZY_LFKGFJUU,./validate_two_voice/TAAVNUZY_LFKGFJUU.ogg,fake,real,9709.0
HCLVWUDQ_PWGWOMFN,./validate_two_voice/HCLVWUDQ_PWGWOMFN.ogg,real,real,8912.0
YQTBZDJP_NNXAURZV,./validate_two_voice/YQTBZDJP_NNXAURZV.ogg,real,real,5742.0
IUBCLFCV_WTOCMRJD,./validate_two_voice/IUBCLFCV_WTOCMRJD.ogg,fake,real,4678.0
XXMQAOWF_IWMDGHNC,./validate_two_voice/XXMQAOWF_IWMDGHNC.ogg,fake,real,2612.0
DFREDHNA_FXJCSMOW,./validate_two_voice/DFREDHNA_FXJCSMOW.ogg,real,fake,2804.0
XQWRSBVE_QNGGFEZP,./validate_two_voice/XQWRSBVE_QNGGFEZP.ogg,real,real,6058.0
AQBFWWCL_FNIUMXGB,./validate_two_voice/AQBFWWCL_FNIUMXGB.ogg,real,fake,2278.0
UELEDQQM_KBVXRQUC,./validate_two_voice/UELEDQQM_KBVXRQUC.ogg,fake,real,2558.0
DAVDNDBM_WPOXHUQA,./validate_two_voice/DAVDNDBM_WPOXHUQA.ogg,real,fake,5205.0
JUIYWPEY_KFETAKGY,./validate_two_voice/JUIYWPEY_KFETAKGY.ogg,real,real,2299.0
QDHQZECR_JICQXAKB,./validate_two_voice/QDHQZECR_JICQXAKB.ogg,fake,fake,1898.0
SAVETZNM_FHCKYDBQ,./validate_two_voice/SAVETZNM_FHCKYDBQ.ogg,real,fake,3153.0
TWDMSDGE_AVTXRHFN,./validate_two_voice/TWDMSDGE_AVTXRHFN.ogg,real,real,7221.0
UKLHPPIQ_BWAKXXSQ,./validate_two_voice/UKLHPPIQ_BWAKXXSQ.ogg,fake,real,4502.0
CMBQCBZO_RYJHGJTC,./validate_two_voice/CMBQCBZO_RYJHGJTC.ogg,fake,fake,1663.0
CKINIQLB_PKNVMDIF,./validate_two_voice/CKINIQLB_PKNVMDIF.ogg,fake,real,4854.0
PVKKMAPC_UYSPNWOF,./validate_two_voice/PVKKMAPC_UYSPNWOF.ogg,real,real,5496.0
VUKWDNWD_ODQJCRKF,./validate_two_voice/VUKWDNWD_ODQJCRKF.ogg,real,fake,5055.0
HVEZQCKI_JLNUWZZR,./validate_two_voice/HVEZQCKI_JLNUWZZR.ogg,real,fake,2184.0
PACJBBYX_IQYQZWDE,./validate_two_voice/PACJBBYX_IQYQZWDE.ogg,real,real,7444.0
DUTLRGZC_HTLAXLPU,./validate_two_voice/DUTLRGZC_HTLAXLPU.ogg,real,fake,8385.0
KFNWNEPZ_YUIYXPPK,./validate_two_voice/KFNWNEPZ_YUIYXPPK.ogg,real,real,3474.0
GANZYHKA_RVSBHECJ,./validate_two_voice/GANZYHKA_RVSBHECJ.ogg,real,fake,5566.0
MZZMUHQW_WSTTQQDB,./validate_two_voice/MZZMUHQW_WSTTQQDB.ogg,fake,fake,2063.0
UVLUNEQH_FSZDFZCL,./validate_two_voice/UVLUNEQH_FSZDFZCL.ogg,real,fake,2949.0
MWLIKTAM_ERWPVGTT,./validate_two_voice/MWLIKTAM_ERWPVGTT.ogg,real,fake,2558.0
CQQHMUIH_LTNLJVWR,./validate_two_voice/CQQHMUIH_LTNLJVWR.ogg,fake,real,2121.0
TZKMYPPD_JDMKOZLA,./validate_two_voice/TZKMYPPD_JDMKOZLA.ogg,real,real,5997.0
BLOGXWIT_ZBIYWNQN,./validate_two_voice/BLOGXWIT_ZBIYWNQN.ogg,fake,fake,1686.0
LFBGFLPF_OILBEMGU,./validate_two_voice/LFBGFLPF_OILBEMGU.ogg,fake,real,8839.0
ZRTKKUSH_LLEJINJG,./validate_two_voice/ZRTKKUSH_LLEJINJG.ogg,fake,fake,2113.0
DAXQAUIC_OZPMYARL,./validate_two_voice/DAXQAUIC_OZPMYARL.ogg,fake,fake,1722.0
UAACQZXP_BJIUQIJD,./validate_two_voice/UAACQZXP_BJIUQIJD.ogg,fake,fake,2700.0
ZSVACPFX_JSQGMNOU,./validate_two_voice/ZSVACPFX_JSQGMNOU.ogg,real,real,6704.0
DEJLMGTZ_MYUQBQWO,./validate_two_voice/DEJLMGTZ_MYUQBQWO.ogg,real,fake,1521.0
SKNTZRQG_GJFDFCTA,./validate_two_voice/SKNTZRQG_GJFDFCTA.ogg,fake,real,4579.0
EIKSNJFJ_MHSVVJKP,./validate_two_voice/EIKSNJFJ_MHSVVJKP.ogg,real,fake,6773.0
YAITLTKC_ZVUQOXWJ,./validate_two_voice/YAITLTKC_ZVUQOXWJ.ogg,real,real,5292.0
OJPYKOVA_UGGZHOJC,./validate_two_voice/OJPYKOVA_UGGZHOJC.ogg,fake,fake,2237.0
DBPKSSEM_GUVITOZQ,./validate_two_voice/DBPKSSEM_GUVITOZQ.ogg,fake,fake,1582.0
IQQSGAVY_QIACHWDV,./validate_two_voice/IQQSGAVY_QIACHWDV.ogg,real,real,9934.0
ISKSVTAX_PDMSECRY,./validate_two_voice/ISKSVTAX_PDMSECRY.ogg,real,fake,6064.0
BVFVTQXB_ERZRIFZS,./validate_two_voice/BVFVTQXB_ERZRIFZS.ogg,real,fake,9531.0
MWXBWQQS_HWVOJPQO,./validate_two_voice/MWXBWQQS_HWVOJPQO.ogg,fake,fake,2030.0
YCNZLBZC_QUDJFQXM,./validate_two_voice/YCNZLBZC_QUDJFQXM.ogg,fake,fake,2430.0
RPXOCEGZ_JTTSMQLX,./validate_two_voice/RPXOCEGZ_JTTSMQLX.ogg,fake,real,7565.0
BVDGGJGK_MKOWVJTN,./validate_two_voice/BVDGGJGK_MKOWVJTN.ogg,real,fake,1340.0
LFKGFJUU_ETFBRBND,./validate_two_voice/LFKGFJUU_ETFBRBND.ogg,real,fake,9709.0
QLRGWPRL_BEDAEMGK,./validate_two_voice/QLRGWPRL_BEDAEMGK.ogg,real,fake,1690.0
DFFWERES_TKHEYYPQ,./validate_two_voice/DFFWERES_TKHEYYPQ.ogg,real,real,7628.0
QKROJQTW_LBRUJFSI,./validate_two_voice/QKROJQTW_LBRUJFSI.ogg,fake,real,3905.0
SVBNFHBG_JWEAAOLS,./validate_two_voice/SVBNFHBG_JWEAAOLS.ogg,real,fake,2429.0
KFSXKFYU_CASTYUNP,./validate_two_voice/KFSXKFYU_CASTYUNP.ogg,fake,fake,1861.0
IFIIADLF_HSISCXDX,./validate_two_voice/IFIIADLF_HSISCXDX.ogg,real,fake,2474.0
LNRYNYTF_CTONDIYK,./validate_two_voice/LNRYNYTF_CTONDIYK.ogg,fake,fake,3286.0
IYBTGFNQ_XDDQKMKM,./validate_two_voice/IYBTGFNQ_XDDQKMKM.ogg,real,fake,4274.0
TVWZRRMF_RPVKXVXB,./validate_two_voice/TVWZRRMF_RPVKXVXB.ogg,fake,real,5678.0
TLDRRWMZ_JPGFQOOV,./validate_two_voice/TLDRRWMZ_JPGFQOOV.ogg,real,real,9134.0
JLLGEDIP_WWOOPSDU,./validate_two_voice/JLLGEDIP_WWOOPSDU.ogg,real,fake,2261.0
BEQSFBZI_VPSUXCWC,./validate_two_voice/BEQSFBZI_VPSUXCWC.ogg,fake,real,3064.0
SVRHBSZM_WAVHCKFT,./validate_two_voice/SVRHBSZM_WAVHCKFT.ogg,real,fake,2353.0
AGPYZILJ_KLHNEFSX,./validate_two_voice/AGPYZILJ_KLHNEFSX.ogg,fake,fake,1529.0
KMCBBGQN_ABFJWPVZ,./validate_two_voice/KMCBBGQN_ABFJWPVZ.ogg,fake,fake,2632.0
LWMTPEFC_WQUKJDCJ,./validate_two_voice/LWMTPEFC_WQUKJDCJ.ogg,real,real,5088.0
OEAFLDOX_UQCKFYHE,./validate_two_voice/OEAFLDOX_UQCKFYHE.ogg,real,fake,4294.0
NRATYPBQ_HMJDDATX,./validate_two_voice/NRATYPBQ_HMJDDATX.ogg,fake,fake,1448.0
DXCNMISJ_QFPXIIWB,./validate_two_voice/DXCNMISJ_QFPXIIWB.ogg,fake,real,6432.0
BNNTXYCJ_PWUGRBKS,./validate_two_voice/BNNTXYCJ_PWUGRBKS.ogg,real,real,7325.0
MWARBOAA_TCOYLNDL,./validate_two_voice/MWARBOAA_TCOYLNDL.ogg,fake,real,2196.0
DUKVFFTF_VJSREBDV,./validate_two_voice/DUKVFFTF_VJSREBDV.ogg,fake,fake,1852.0
CXHGKSHL_IHFXMXMT,./validate_two_voice/CXHGKSHL_IHFXMXMT.ogg,real,real,7154.0
HEAEWUEW_MLZOMUTH,./validate_two_voice/HEAEWUEW_MLZOMUTH.ogg,fake,fake,1627.0
RZSOHPIJ_EISJHFAA,./validate_two_voice/RZSOHPIJ_EISJHFAA.ogg,real,fake,2496.0
KOWXNIXD_JJWJMUGE,./validate_two_voice/KOWXNIXD_JJWJMUGE.ogg,fake,fake,2508.0
SRCPUPVE_URSRHEVH,./validate_two_voice/SRCPUPVE_URSRHEVH.ogg,fake,real,2622.0
BPFIBPCT_MVYJUAHX,./validate_two_voice/BPFIBPCT_MVYJUAHX.ogg,fake,fake,2792.0
TZOZVZNZ_EEBGJJCM,./validate_two_voice/TZOZVZNZ_EEBGJJCM.ogg,fake,fake,2476.0
XTRMGTJI_RSTWLXXH,./validate_two_voice/XTRMGTJI_RSTWLXXH.ogg,fake,fake,1477.0
WYIZPUCX_KDRBMUYK,./validate_two_voice/WYIZPUCX_KDRBMUYK.ogg,real,real,7750.0
WODDCZVB_ZECMVRBF,./validate_two_voice/WODDCZVB_ZECMVRBF.ogg,real,fake,7881.0
GYINBCFQ_VWWPAAXG,./validate_two_voice/GYINBCFQ_VWWPAAXG.ogg,real,real,3214.0
VSBMYHBU_NEKBLNBJ,./validate_two_voice/VSBMYHBU_NEKBLNBJ.ogg,real,fake,7998.0
LYRASSRN_DKJOMLPL,./validate_two_voice/LYRASSRN_DKJOMLPL.ogg,fake,real,3152.0
WDPCFDWX_ORKJKFVM,./validate_two_voice/WDPCFDWX_ORKJKFVM.ogg,fake,fake,1826.0
WZASGTFP_OJENBSSB,./validate_two_voice/WZASGTFP_OJENBSSB.ogg,fake,real,1980.0
DUAIKWUF_MBFFWBHU,./validate_two_voice/DUAIKWUF_MBFFWBHU.ogg,real,fake,6776.0
DBDDPUJX_VKIPNVRR,./validate_two_voice/DBDDPUJX_VKIPNVRR.ogg,fake,fake,2530.0
SRBKVSBQ_IFMTJHBY,./validate_two_voice/SRBKVSBQ_IFMTJHBY.ogg,real,fake,5023.0
RVHNMNEK_YAVVUWWX,./validate_two_voice/RVHNMNEK_YAVVUWWX.ogg,fake,real,5362.0
MNTSMKTT_RSUXTLJZ,./validate_two_voice/MNTSMKTT_RSUXTLJZ.ogg,fake,fake,3354.0
BQSCPYAO_OGVQWEPA,./validate_two_voice/BQSCPYAO_OGVQWEPA.ogg,real,real,8237.0
IIOCGMDP_ODRCRDJT,./validate_two_voice/IIOCGMDP_ODRCRDJT.ogg,real,real,9079.0
RYYSXOIB_ORKJKFVM,./validate_two_voice/RYYSXOIB_ORKJKFVM.ogg,real,fake,4762.0
KSMROHEP_UGGZHOJC,./validate_two_voice/KSMROHEP_UGGZHOJC.ogg,fake,fake,2073.0
EWSDQQHB_DZMIUAGQ,./validate_two_voice/EWSDQQHB_DZMIUAGQ.ogg,real,fake,1620.0
JEFMUERA_XRLTCMEQ,./validate_two_voice/JEFMUERA_XRLTCMEQ.ogg,fake,fake,1672.0
AHYJVYRQ_YXAZAJIA,./validate_two_voice/AHYJVYRQ_YXAZAJIA.ogg,real,real,9356.0
QLRGWPRL_XIQNUKRP,./validate_two_voice/QLRGWPRL_XIQNUKRP.ogg,real,fake,1690.0
EEURXSID_PAJFVDFO,./validate_two_voice/EEURXSID_PAJFVDFO.ogg,fake,real,3453.0
GXOWSCSR_GMSFHLNT,./validate_two_voice/GXOWSCSR_GMSFHLNT.ogg,fake,fake,2045.0
UZMKUNUJ_XEWMFJXK,./validate_two_voice/UZMKUNUJ_XEWMFJXK.ogg,real,real,3034.0
PNYVPEGW_UBVNYPAB,./validate_two_voice/PNYVPEGW_UBVNYPAB.ogg,fake,fake,1775.0
RMXDXBUF_WQFMIERX,./validate_two_voice/RMXDXBUF_WQFMIERX.ogg,real,real,6666.0
MGYWMDBG_TXHVGPGE,./validate_two_voice/MGYWMDBG_TXHVGPGE.ogg,real,fake,2633.0
MRVDFDPY_JKJEAKCJ,./validate_two_voice/MRVDFDPY_JKJEAKCJ.ogg,fake,real,3965.0
LDPDYWJK_BIAOMXLQ,./validate_two_voice/LDPDYWJK_BIAOMXLQ.ogg,real,real,2819.0
MOOUIUDO_TYGMPJYR,./validate_two_voice/MOOUIUDO_TYGMPJYR.ogg,real,real,7166.0
SOMSCZDS_MWXKUGEX,./validate_two_voice/SOMSCZDS_MWXKUGEX.ogg,fake,real,7711.0
VCPWQDCZ_CSMOHQQT,./validate_two_voice/VCPWQDCZ_CSMOHQQT.ogg,real,real,6073.0
OMFMWMUU_RJQJKYRZ,./validate_two_voice/OMFMWMUU_RJQJKYRZ.ogg,fake,fake,2429.0
FHCPKIUI_UDXQJDWH,./validate_two_voice/FHCPKIUI_UDXQJDWH.ogg,real,fake,2319.0
VXZKCUOI_LOHQNOLG,./validate_two_voice/VXZKCUOI_LOHQNOLG.ogg,fake,real,1962.0
ZFEQZKJW_AJKRNRZI,./validate_two_voice/ZFEQZKJW_AJKRNRZI.ogg,fake,real,4260.0
ZBTHOEMR_YXAZAJIA,./validate_two_voice/ZBTHOEMR_YXAZAJIA.ogg,fake,real,9356.0
IDJAMAXC_YMLRQPLY,./validate_two_voice/IDJAMAXC_YMLRQPLY.ogg,fake,real,3599.0
OQTLSOKI_KTEFGUSR,./validate_two_voice/OQTLSOKI_KTEFGUSR.ogg,fake,fake,2733.0
AFUYLVDO_RJPLKUAE,./validate_two_voice/AFUYLVDO_RJPLKUAE.ogg,fake,real,2833.0
AHQHPOWN_CMIBRWRA,./validate_two_voice/AHQHPOWN_CMIBRWRA.ogg,fake,real,5546.0
BLPOQCPS_FXFXEDHA,./validate_two_voice/BLPOQCPS_FXFXEDHA.ogg,real,real,4501.0
KSSXMNGO_YWEREOMF,./validate_two_voice/KSSXMNGO_YWEREOMF.ogg,real,fake,3449.0
FTSCBRGA_BLREFYKN,./validate_two_voice/FTSCBRGA_BLREFYKN.ogg,real,real,3516.0
SRGOWSJW_SKIEGQDW,./validate_two_voice/SRGOWSJW_SKIEGQDW.ogg,real,real,9507.0
BQBHMNQY_XIMUAKCW,./validate_two_voice/BQBHMNQY_XIMUAKCW.ogg,real,real,6357.0
OPKFXRWG_PTMJEVSR,./validate_two_voice/OPKFXRWG_PTMJEVSR.ogg,fake,fake,1308.0
AXNNFCUI_BXXZXLYW,./validate_two_voice/AXNNFCUI_BXXZXLYW.ogg,fake,fake,2765.0
MUERNLCU_ZUIVFNFF,./validate_two_voice/MUERNLCU_ZUIVFNFF.ogg,fake,fake,1726.0
BQYHWIGE_NEDDWFUA,./validate_two_voice/BQYHWIGE_NEDDWFUA.ogg,fake,real,2139.0
YJOMRFLD_WKUCGYFD,./validate_two_voice/YJOMRFLD_WKUCGYFD.ogg,fake,fake,1611.0
ZQCWUGGU_QYVBKZKK,./validate_two_voice/ZQCWUGGU_QYVBKZKK.ogg,real,fake,6930.0
CKLCMVST_BGPMHKMW,./validate_two_voice/CKLCMVST_BGPMHKMW.ogg,fake,real,4844.0
VSUNFVCK_YKNGJFXR,./validate_two_voice/VSUNFVCK_YKNGJFXR.ogg,fake,real,2193.0
LVEUTJPJ_HSIVGWAS,./validate_two_voice/LVEUTJPJ_HSIVGWAS.ogg,fake,real,2216.0
CUYVHJYZ_FKVDVHDP,./validate_two_voice/CUYVHJYZ_FKVDVHDP.ogg,real,real,3468.0
OEBMJCQZ_YQHRIUHC,./validate_two_voice/OEBMJCQZ_YQHRIUHC.ogg,fake,real,6700.0
KWBBQSDG_EGPQPFMY,./validate_two_voice/KWBBQSDG_EGPQPFMY.ogg,fake,real,5140.0
COERBPEP_VIUTCEXC,./validate_two_voice/COERBPEP_VIUTCEXC.ogg,fake,fake,1855.0
PDVPUOFG_AJMMMHCS,./validate_two_voice/PDVPUOFG_AJMMMHCS.ogg,fake,fake,2131.0
KBVXRQUC_MJWBXUTR,./validate_two_voice/KBVXRQUC_MJWBXUTR.ogg,real,fake,2558.0
KYQEGMYW_GRKRAHHN,./validate_two_voice/KYQEGMYW_GRKRAHHN.ogg,fake,real,4870.0
DEAZIQDC_RCFDOTSU,./validate_two_voice/DEAZIQDC_RCFDOTSU.ogg,real,fake,9030.0
ZYSULSAO_MVOITUZN,./validate_two_voice/ZYSULSAO_MVOITUZN.ogg,fake,fake,1701.0
ZLRODTEK_OWKLMRNS,./validate_two_voice/ZLRODTEK_OWKLMRNS.ogg,fake,real,3349.0
WSXHRHPT_LWHUDDCB,./validate_two_voice/WSXHRHPT_LWHUDDCB.ogg,real,real,9139.0
GIUCWSJU_VVZIYCIJ,./validate_two_voice/GIUCWSJU_VVZIYCIJ.ogg,real,real,3936.0
PVGVJSYD_TUQLWEBP,./validate_two_voice/PVGVJSYD_TUQLWEBP.ogg,real,real,4365.0
XZQCFHTY_YGBYGUXH,./validate_two_voice/XZQCFHTY_YGBYGUXH.ogg,fake,real,4739.0
JTFMZAYO_NGODOKPP,./validate_two_voice/JTFMZAYO_NGODOKPP.ogg,fake,fake,1237.0
MJXQAXZK_CEJQGADX,./validate_two_voice/MJXQAXZK_CEJQGADX.ogg,real,fake,5367.0
SEHXURIA_ILZDVBQM,./validate_two_voice/SEHXURIA_ILZDVBQM.ogg,real,real,7008.0
ISZJJTFM_DFLPUODR,./validate_two_voice/ISZJJTFM_DFLPUODR.ogg,real,real,8247.0
